Area,County,CancerType,Year,Sex,AgeAdjustedRate,CaseCount,Population
'Texas','Concho County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','21016'
'Texas','Eastland County','Lung and Bronchus','2013-2017','Male and Female','59.4','88','91314'
'Texas','Bastrop County','Lung and Bronchus','2013-2017','Male and Female','63.8','293','401855'
'Texas','Archer County','Lung and Bronchus','2013-2017','Male and Female','62.6','41','43956'
'Texas','Winkler County','Lung and Bronchus','2013-2017','Male and Female','53.9','19','38927'
'Texas','Smith County','Lung and Bronchus','2013-2017','Male and Female','63.8','866','1111377'
'Texas','Houston County','Lung and Bronchus','2013-2017','Male and Female','62.6','117','114413'
'Texas','Kerr County','Lung and Bronchus','2013-2017','Male and Female','51.0','245','254197'
'Texas','Howard County','Lung and Bronchus','2013-2017','Male and Female','54.8','108','183092'
'Texas','Hood County','Lung and Bronchus','2013-2017','Male and Female','62.5','298','276833'
'Texas','Karnes County','Lung and Bronchus','2013-2017','Male and Female','54.6','47','76013'
'Texas','Jefferson County','Lung and Bronchus','2013-2017','Male and Female','59.5','860','1274160'
'Texas','Jones County','Lung and Bronchus','2013-2017','Male and Female','61.5','70','99673'
'Texas','Swisher County','Lung and Bronchus','2013-2017','Male and Female','62.6','31','37681'
'Texas','Tarrant County','Lung and Bronchus','2013-2017','Male and Female','55.3','4795','9928117'
'Texas','Hardin County','Lung and Bronchus','2013-2017','Male and Female','62.8','221','279989'
'Texas','Wheeler County','Lung and Bronchus','2013-2017','Male and Female','58.4','22','27937'
'Texas','Yoakum County','Lung and Bronchus','2013-2017','Male and Female','50.7','20','42491'
'Texas','Haskell County','Lung and Bronchus','2013-2017','Male and Female','57.1','25','29129'
'Texas','Hamilton County','Lung and Bronchus','2013-2017','Male and Female','59.5','44','41103'
'Texas','Hardeman County','Lung and Bronchus','2013-2017','Male and Female','50.6','16','19905'
'Texas','Rockwall County','Lung and Bronchus','2013-2017','Male and Female','50.9','215','452222'
'Texas','Wilbarger County','Lung and Bronchus','2013-2017','Male and Female','58.1','51','64916'
'Texas','Waller County','Lung and Bronchus','2013-2017','Male and Female','56.9','127','242242'
'Texas','Matagorda County','Lung and Bronchus','2013-2017','Male and Female','59.8','140','183681'
'Texas','Medina County','Lung and Bronchus','2013-2017','Male and Female','53.0','160','242995'
'Texas','Live Oak County','Lung and Bronchus','2013-2017','Male and Female','54.3','49','60266'
'Texas','McLennan County','Lung and Bronchus','2013-2017','Male and Female','59.6','793','1229016'
'Texas','Llano County','Lung and Bronchus','2013-2017','Male and Female','59.4','143','101062'
'Texas','Mitchell County','Lung and Bronchus','2013-2017','Male and Female','56.2','28','43649'
'Texas','Milam County','Lung and Bronchus','2013-2017','Male and Female','62.4','111','122280'
'Texas','Moore County','Lung and Bronchus','2013-2017','Male and Female','51.8','48','109677'
'Texas','Navarro County','Lung and Bronchus','2013-2017','Male and Female','63.7','193','241412'
'Texas','Midland County','Lung and Bronchus','2013-2017','Male and Female','47.4','328','800789'
'Texas','McCulloch County','Lung and Bronchus','2013-2017','Male and Female','59.0','40','40748'
'Texas','Montgomery County','Lung and Bronchus','2013-2017','Male and Female','54.4','1495','2679819'
'Texas','Nueces County','Lung and Bronchus','2013-2017','Male and Female','47.8','917','1793159'
'Texas','San Patricio County','Lung and Bronchus','2013-2017','Male and Female','55.6','208','334476'
'Texas','Randall County','Lung and Bronchus','2013-2017','Male and Female','53.6','388','652858'
'Texas','Real County','Lung and Bronchus','2013-2017','Male and Female','53.5','19','16788'
'Texas','Runnels County','Lung and Bronchus','2013-2017','Male and Female','46.8','38','51515'
'Texas','Refugio County','Lung and Bronchus','2013-2017','Male and Female','44.2','24','36426'
'Texas','Taylor County','Lung and Bronchus','2013-2017','Male and Female','53.6','399','678037'
'Texas','Scurry County','Lung and Bronchus','2013-2017','Male and Female','63.5','61','86607'
'Texas','Terry County','Lung and Bronchus','2013-2017','Male and Female','47.9','36','63503'
'Texas','San Saba County','Lung and Bronchus','2013-2017','Male and Female','45.0','21','29720'
'Texas','Dickens County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','11127'
'Texas','Collingsworth County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','15120'
'Texas','Fannin County','Lung and Bronchus','2013-2017','Male and Female','83.9','202','169102'
'Texas','Donley County','Lung and Bronchus','2013-2017','Male and Female','70.3','21','17177'
'Texas','Falls County','Lung and Bronchus','2013-2017','Male and Female','68.0','78','86412'
'Texas','Cass County','Lung and Bronchus','2013-2017','Male and Female','79.3','189','150551'
'Texas','Anderson County','Lung and Bronchus','2013-2017','Male and Female','74.8','246','289234'
'Texas','Aransas County','Lung and Bronchus','2013-2017','Male and Female','74.9','171','123913'
'Texas','Foard County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','6197'
'Texas','Kimble County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','22144'
'Texas','Wood County','Lung and Bronchus','2013-2017','Male and Female','76.9','304','216295'
'Texas','Henderson County','Lung and Bronchus','2013-2017','Male and Female','86.1','547','398638'
'Texas','Van Zandt County','Lung and Bronchus','2013-2017','Male and Female','71.1','287','268164'
'Texas','Zapata County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','72057'
'Texas','San Augustine County','Lung and Bronchus','2013-2017','Male and Female','69.3','50','42064'
'Texas','Johnson County','Lung and Bronchus','2013-2017','Male and Female','68.4','603','800555'
'Texas','Hill County','Lung and Bronchus','2013-2017','Male and Female','65.7','173','175494'
'Texas','Hunt County','Lung and Bronchus','2013-2017','Male and Female','74.8','419','451733'
'Texas','Knox County','Lung and Bronchus','2013-2017','Male and Female','64.1','18','18735'
'Texas','Kenedy County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','2171'
'Texas','Kent County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','3784'
'Texas','Kinney County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','18240'
'Texas','King County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','1397'
'Texas','Hudspeth County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','19034'
'Texas','Hansford County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','27820'
'Texas','Hopkins County','Lung and Bronchus','2013-2017','Male and Female','71.4','168','179694'
'Texas','Hutchinson County','Lung and Bronchus','2013-2017','Male and Female','69.5','92','108579'
'Texas','Harrison County','Lung and Bronchus','2013-2017','Male and Female','66.1','273','332788'
'Texas','Hartley County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','29215'
'Texas','Lampasas County','Lung and Bronchus','2013-2017','Male and Female','82.3','118','102120'
'Texas','Kaufman County','Lung and Bronchus','2013-2017','Male and Female','74.5','419','574212'
'Texas','Jasper County','Lung and Bronchus','2013-2017','Male and Female','65.0','160','177262'
'Texas','Jackson County','Lung and Bronchus','2013-2017','Male and Female','72.7','70','73840'
'Texas','Irion County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','7800'
'Texas','Jeff Davis County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','11150'
'Texas','Hemphill County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','20632'
'Texas','Jim Hogg County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','26429'
'Texas','La Salle County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','37763'
'Texas','Lamar County','Lung and Bronchus','2013-2017','Male and Female','76.9','270','247025'
'Texas','Throckmorton County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','7834'
'Texas','Wichita County','Lung and Bronchus','2013-2017','Male and Female','64.5','474','659223'
'Texas','Trinity County','Lung and Bronchus','2013-2017','Male and Female','90.0','119','72552'
'Texas','Ward County','Lung and Bronchus','2013-2017','Male and Female','66.1','42','57418'
'Texas','Upton County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','17886'
'Texas','Sterling County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','6552'
'Texas','Wise County','Lung and Bronchus','2013-2017','Male and Female','72.1','264','315903'
'Texas','Zavala County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','60880'
'Texas','McMullen County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','4001'
'Texas','Martin County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','27587'
'Texas','Menard County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','10613'
'Texas','Mason County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','20645'
'Texas','Liberty County','Lung and Bronchus','2013-2017','Male and Female','78.6','331','399843'
'Texas','Lee County','Lung and Bronchus','2013-2017','Male and Female','64.1','75','84165'
'Texas','Limestone County','Lung and Bronchus','2013-2017','Male and Female','74.6','122','117505'
'Texas','Lynn County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','28890'
'Texas','Loving County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','567'
'Texas','Leon County','Lung and Bronchus','2013-2017','Male and Female','68.6','101','84849'
'Texas','Madison County','Lung and Bronchus','2013-2017','Male and Female','70.3','55','70035'
'Texas','Morris County','Lung and Bronchus','2013-2017','Male and Female','67.8','64','62463'
'Texas','Lipscomb County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','17481'
'Texas','Orange County','Lung and Bronchus','2013-2017','Male and Female','70.6','369','419475'
'Texas','Newton County','Lung and Bronchus','2013-2017','Male and Female','64.5','69','70881'
'Texas','Marion County','Lung and Bronchus','2013-2017','Male and Female','70.0','64','50766'
'Texas','Oldham County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','10408'
'Texas','Panola County','Lung and Bronchus','2013-2017','Male and Female','70.7','118','117846'
'Texas','Nolan County','Lung and Bronchus','2013-2017','Male and Female','67.3','68','75152'
'Texas','Palo Pinto County','Lung and Bronchus','2013-2017','Male and Female','77.9','161','140587'
'Texas','Parmer County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','49390'
'Texas','Polk County','Lung and Bronchus','2013-2017','Male and Female','99.1','326','234695'
'Texas','Robertson County','Lung and Bronchus','2013-2017','Male and Female','66.0','80','83598'
'Texas','Rains County','Lung and Bronchus','2013-2017','Male and Female','78.7','80','56237'
'Texas','Montague County','Lung and Bronchus','2013-2017','Male and Female','74.5','113','96839'
'Texas','Motley County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','5885'
'Texas','Parker County','Lung and Bronchus','2013-2017','Male and Female','67.7','509','630435'
'Texas','Stonewall County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','6996'
'Texas','Shelby County','Lung and Bronchus','2013-2017','Male and Female','79.4','131','127965'
'Texas','Rusk County','Lung and Bronchus','2013-2017','Male and Female','65.2','216','266878'
'Texas','Sabine County','Lung and Bronchus','2013-2017','Male and Female','73.4','81','52125'
'Texas','Potter County','Lung and Bronchus','2013-2017','Male and Female','65.3','383','607014'
'Texas','San Jacinto County','Lung and Bronchus','2013-2017','Male and Female','74.0','161','137109'
'Texas','Roberts County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','4590'
'Texas','Stephens County','Lung and Bronchus','2013-2017','Male and Female','68.7','47','46795'
'Texas','Shackelford County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','16682'
'Texas','Sherman County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','15281'
'Texas','Reagan County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','18655'
'Texas','Sutton County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','19552'
'Texas','Schleicher County','Lung and Bronchus','2013-2017','Male and Female','Data Suppressed','Data Suppressed','15604'
